id;produit;nom;siret;adresse;tel;fax;contact_nom;contact_mail;reconnaissance;prez;motscles
15835;Val de Loire rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rouge -  - Régional - 3R009;
15837;Val de Loire Sarthe blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Blanc - Régional - 3B721;
15839;Val de Loire Sarthe gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S721;
15841;Val de Loire Sarthe primeur ou nouveau blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Blanc - Régional - 3B721;
15843;Val de Loire Sarthe primeur ou nouveau gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rosé - Régional - 3S721;
15845;Val de Loire Sarthe primeur ou nouveau rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rosé - Régional - 3S721;
15847;Val de Loire Sarthe primeur ou nouveau rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rouge - Régional - 3R721;
15849;Val de Loire Sarthe rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S721;
15851;Val de Loire Sarthe rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rouge - Régional - 3R721;
15853;Val de Loire Vendée  primeur ou nouveau gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rosé - Régional - 3S851;
15855;Val de Loire Vendée blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Blanc - Régional - 3B851;
15857;Val de Loire Vendée gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S851;
15859;Val de Loire Vendée primeur ou nouveau blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Blanc - Régional - 3B851;
15861;Val de Loire Vendée primeur ou nouveau rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rosé - Régional - 3S851;
15863;Val de Loire Vendée primeur ou nouveau rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rouge - Régional - 3R851;
15865;Val de Loire Vendée rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S851;
15867;Val de Loire Vendée rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rouge - Régional - 3R851;
15869;Val de Loire Vienne blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Blanc - Régional - 3B861;
15871;Val de Loire Vienne gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S861;
15873;Val de Loire Vienne primeur ou nouveau blanc;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Blanc - Régional - 3B861;
15875;Val de Loire Vienne primeur ou nouveau gris;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rosé - Régional - 3S861;
15877;Val de Loire Vienne primeur ou nouveau rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S861;
15879;Val de Loire Vienne primeur ou nouveau rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin primeur - Rouge - Régional - 3R861;
15881;Val de Loire Vienne rosé;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rosé - Régional - 3S861;
15884;Val de Loire Vienne rouge;Syndicat des Vins IGP du Val de Loire;38168287100037;6 rue du Maine 49100 ANGERS;02 41 87 25 81;;LALLOUET-JONAS Justin (directeur);direction@igpvaldeloire.fr;CNIGPV/2011/09 du 12 octobre 2011;Madame Catherine MOTHERON;Vins - Vin tranquille - Rouge - Régional - 3R861;
15933;Pineau des Charentes rouge;Syndicat des producteurs de Pineau des Charentes;41265129200012;112 avenue Victor Hugo CS 50012 16121 COGNAC CEDEX;05 45 32 66 80;05 45 35 42 25;Cyril MICHAUD;cmichaud@pineau.fr;CNV2007/70 du 4 juillet 2007;Monsieur Pascal GUILLOTON;Vins - Vin de liqueur - Rouge - Doux -  - 1R600Z;
15934;Buzet blanc;Syndicat de défense des vins de l’appellation d’origine contrôlée Buzet;51041216600017;salle polyvalente Rue du ruisseau de la Paix BP 22 47160 BUZET-SUR-BAÏSE;06 76 86 03 16;;;syndicat.buzet@gmail.com;CNV2007/38 du 15 juin 2007;Monsieur Benoît CUGNIERE;Vins - Vin tranquille - Blanc - Sec (usage) -  - 1B109S;
15936;Buzet rosé;Syndicat de défense des vins de l’appellation d’origine contrôlée Buzet;51041216600017;salle polyvalente Rue du ruisseau de la Paix BP 22 47160 BUZET-SUR-BAÏSE;06 76 86 03 16;;;syndicat.buzet@gmail.com;CNV2007/38 du 15 juin 2007;Monsieur Benoît CUGNIERE;Vins - Vin tranquille - Rosé - Sec (usage) -  - 1S109S;
15937;Buzet rouge;Syndicat de défense des vins de l’appellation d’origine contrôlée Buzet;51041216600017;salle polyvalente Rue du ruisseau de la Paix BP 22 47160 BUZET-SUR-BAÏSE;06 76 86 03 16;;;syndicat.buzet@gmail.com;CNV2007/38 du 15 juin 2007;Monsieur Benoît CUGNIERE;Vins - Vin tranquille - Rouge - Sec (usage) -  - 1R109S;
15951;Gard primeur ou nouveau blanc;Fédération gardoise des vins à IGP;39942214600015;Maison des Vignerons 575 Chemin du Chai 30900 NIMES;04 66 06 39 22;;Sylvie FLESIA;sylvie.flesia@odg30.fr;CNIGPV/2011/02 du 24 août 2011;Monsieur Denis VERDIER;Vins - Vin primeur - Blanc - Départemental - 3B301;
15952;Gard primeur ou nouveau rosé;Fédération gardoise des vins à IGP;39942214600015;Maison des Vignerons 575 Chemin du Chai 30900 NIMES;04 66 06 39 22;;Sylvie FLESIA;sylvie.flesia@odg30.fr;CNIGPV/2011/02 du 24 août 2011;Monsieur Denis VERDIER;Vins - Vin primeur - Rosé - Départemental - 3S301;
15953;Gard primeur ou nouveau rouge;Fédération gardoise des vins à IGP;39942214600015;Maison des Vignerons 575 Chemin du Chai 30900 NIMES;04 66 06 39 22;;Sylvie FLESIA;sylvie.flesia@odg30.fr;CNIGPV/2011/02 du 24 août 2011;Monsieur Denis VERDIER;Vins - Vin primeur - Rouge - Départemental - 3R301;
15954;Gard rosé;Fédération gardoise des vins à IGP;39942214600015;Maison des Vignerons 575 Chemin du Chai 30900 NIMES;04 66 06 39 22;;Sylvie FLESIA;sylvie.flesia@odg30.fr;CNIGPV/2011/02 du 24 août 2011;Monsieur Denis VERDIER;Vins - Vin tranquille - Rosé -  - Départemental - 3S301;
15955;Gard rouge;Fédération gardoise des vins à IGP;39942214600015;Maison des Vignerons 575 Chemin du Chai 30900 NIMES;04 66 06 39 22;;Sylvie FLESIA;sylvie.flesia@odg30.fr;CNIGPV/2011/02 du 24 août 2011;Monsieur Denis VERDIER;Vins - Vin tranquille - Rouge -  - Départemental - 3R301;
15965;Banon;Syndicat Interprofessionnel de Défense et de Promotion du Banon;42501236600026;570 avenue de la Libération 04100 MANOSQUE;04 92 87 47 55;04 92 72 73 13;;frecapvincent@wanadoo.fr;CNAOP2007/64 du 25 juillet 2007;Monsieur Laurent BOSSUT;Fromages - Chèvre -;
15966;Crème d'Isigny;Syndicat de défense des producteurs de lait et transformateurs de Beurre et Crème d'Isigny;42783860200014;2 rue du Docteur Boutrois 14230 ISIGNY-SUR-MER;02 31 51 33 00;02 31 92 32 66;Agnès CHARLES;contact@isigny-aop.com;CNAOP2007/10 du 25 juillet 2007;Monsieur Patrick ENEE;Huiles et matières grasses (beurre, margarine, huiles, etc.) - Crème -;
15967;Vaucluse Aigues blanc;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Blanc - Départemental - 3B843;
15968;Vaucluse Aigues rosé;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rosé - Départemental - 3S843;
15969;Vaucluse Aigues rouge;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rouge - Départemental - 3R843;
15970;Vaucluse blanc;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Blanc -  - Départemental - 3B841;
15971;Vaucluse Principauté d'Orange blanc;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Blanc - Départemental - 3B842;
15972;Vaucluse Principauté d'Orange rosé;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rosé - Départemental - 3S842;
15973;Vaucluse Principauté d'Orange rouge;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rouge - Départemental - 3R842;
15974;Vaucluse rosé;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rosé -  - Départemental - 3S841;
15975;Vaucluse rouge;Syndicat des vins IGP du Vaucluse;42882836200023;Quartier Ravel 84190 BEAUMES-DE-VENISE;04 90 12 45 20;04 90 12 45 24;;;CNIGPV/2011/14 du 21 septembre 2011;Monsieur Joël REYNAUD;Vins - Vin tranquille - Rouge -  - Départemental - 3R841;
15976;Côtes Catalanes blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Blanc -  - Zone - 3B664;
15977;Côtes Catalanes primeur ou nouveau blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Blanc - Zone - 3B664;
15978;Côtes Catalanes primeur ou nouveau rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Rosé - Zone - 3S664;
15979;Côtes Catalanes primeur ou nouveau rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Rouge - Zone - 3R664;
15980;Côtes Catalanes Pyrénées Orientales blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Blanc - Zone - 3B661;
15981;Côtes Catalanes Pyrénées Orientales primeur ou nouveau blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Blanc - Zone - 3B661;
15982;Côtes Catalanes Pyrénées Orientales primeur ou nouveau rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Rosé - Zone - 3S661;
15983;Côtes Catalanes Pyrénées Orientales primeur ou nouveau rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin primeur - Rouge - Zone - 3R661;
15984;Côtes Catalanes Pyrénées Orientales rancio blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Blanc - Zone - 3B661;
15985;Côtes Catalanes Pyrénées Orientales rancio rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rosé - Zone - 3S661;
15986;Côtes Catalanes Pyrénées Orientales rancio rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rouge - Zone - 3R661;
15987;Côtes Catalanes Pyrénées Orientales rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rosé - Zone - 3S661;
15988;Côtes Catalanes Pyrénées Orientales rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rouge - Zone - 3R661;
15989;Côtes Catalanes rancio blanc;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Blanc - Zone - 3B664;
15990;Côtes Catalanes rancio rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rosé - Zone - 3S664;
15991;Côtes Catalanes rancio rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rouge - Zone - 3R664;
15992;Côtes Catalanes rosé;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rosé -  - Zone - 3S664;
15993;Côtes Catalanes rouge;Syndicat de défense de l'IGP Côtes catalanes;53977394500016;19 avenue de Grande Bretagne BP 649 66006 PERPIGNAN CEDEX;04 68 34 62 63;04 68 35 49 09;;mv@maisondesvignerons66.fr;CNIGPV/2011/05 du 31 août 2011;Monsieur Laurent GIRBEAU;Vins - Vin tranquille - Rouge -  - Zone - 3R664;
15998;Agneau du Périgord;Association Régionale des Eleveurs Ovins Viande et Lait d'Aquitaine (AREOVLA);33970051000029;6 Avenue Paul Langevin 33608 PESSAC CEDEX;05 56 00 84 59;05 56 81 92 80;;areovla@gmail.com;CNIGP/LR/STG2007/76 du 16 juillet 2007;Madame Magalie CHEVALIER;Viandes (et abats) frais - Ovin -;
16000;Costières de Nîmes blanc;Syndicat des Vignerons des Costières de Nîmes;38868436700021;Maison des Vins des Costières de Nîmes 575 Chemin du Chai 30900 NÎMES;04 66 36 96 20;;;contact@costieres-nimes.org;CNV2007/54-1 approuvée le 13 mai 2016, abroge et remplace la décision de reconnaissance n°CNV2007/54 du 18 juin 2007;Monsieur Bernard ANGELRAS;Vins - Vin tranquille - Blanc - Sec (usage) -  - 1B554;
